Account (cleansed),Name (Cleansed),FIN.POSTING DATE,MCH.MERCHANT NAME,MCH.MCC DESCRIPTION,FIN.TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,FIN.ACCOUNTING CODE 03 DESCRIPTION,FIN.ACCOUNTING CODE 05 VALUE,MCH.ADDRESS,MCH.CITY NAME,MCH.COUNTRY CODE,MCH.STATE / PROVINCE,MCH.MERCHANT POSTAL CODE,ACC.REPORTS TO INTERMEDIATE LEVEL 1 NAME LINE 1,ACC.REPORTS TO INTERMEDIATE LEVEL 2 NAME LINE 1,ACC.ACCOUNT STATUS DESCRIPTION,FIN.TRANSACTION DATE,Employee ID (cleansed)
1346,Name458,08/23/2021,AMAZON.COM*2D8CC8V42,BOOK STORES,162.36,12.72,11-135-22500,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,SGA,AUGUSTANA COLLEGE,LOST/STOLEN,08/22/2021,Emp975
1053,Name249,08/23/2021,CHIPOTLE ONLINE,FAST FOOD RESTAURANTS,208.51,.00,10-122-47074,62104,610 NEWPORT CTR STE1300,1800244768,USA,CA,92660,AUGUSTANA COLLEGE,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/22/2021,Emp994
1053,Name249,08/23/2021,CHICK-FIL-A #03631,FAST FOOD RESTAURANTS,10.66,.00,10-122-47074,62104,3831 41ST AVENUE DRIVE,MOLINE,USA,IL,61265,AUGUSTANA COLLEGE,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/21/2021,Emp994
1093,Name306,08/23/2021,TEAL'S MARKET,"GROCERY STORES, SUPERMARKETS",176.85,.00,10-122-43038,62104,365 WEST MAIN STREET,ISLE,USA,MN,56342,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/21/2021,Emp914
1053,Name249,08/23/2021,WM SUPERCENTER #3460,"GROCERY STORES, SUPERMARKETS",87.81,3.69,10-122-47074,62104,8915 N ALLEN RD,PEORIA,USA,IL,61615,AUGUSTANA COLLEGE,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/22/2021,Emp994
1053,Name249,08/23/2021,WAL-MART #3460,"GROCERY STORES, SUPERMARKETS",563.43,.00,10-122-47074,62104,8915 N ALLEN ROAD,PEORIA,USA,IL,61615,AUGUSTANA COLLEGE,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/22/2021,Emp994
1093,Name306,08/23/2021,ALDI 68015,"GROCERY STORES, SUPERMARKETS",16.89,.00,10-122-43038,62104,1702 BRADY STREET,DAVENPORT,USA,IA,52803,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/19/2021,Emp914
1093,Name306,08/23/2021,TEAL'S MARKET,"GROCERY STORES, SUPERMARKETS",52.58,.00,10-122-43038,62104,365 WEST MAIN STREET,ISLE,USA,MN,56342,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/21/2021,Emp914
1093,Name306,08/23/2021,JIMMY JOHNS - 861,FAST FOOD RESTAURANTS,20.70,.00,10-122-43038,62104,18175 CARSON CT NW STE I,ELK RIVER,USA,MN,55330,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp914
1261,Name361,08/23/2021,SITEONE LANDSCAPE SUPP,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,100.29,6.56,10-122-43000,64018,2706 46TH AVE,DAVENPORT,USA,IA,61201,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp962
1078,Name509,08/23/2021,SHERWIN WILLIAMS 70315,"GLASS, PAINT, WALLPAPER STORES",65.59,.00,10-122-43034,60000,4217 23RD AVE,MOLINE,USA,IL,61265,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/21/2021,Emp729
1078,Name509,08/23/2021,HANDY TRUE VALUE HARDW,HARDWARE STORES,11.91,.00,10-122-43034,60000,1435 3OTH ST,ROCK ISLAND,USA,IL,61201,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/22/2021,Emp729
1083,Name293,08/23/2021,MOACAC,"ORGANIZATIONS, MEMBERSHIP-NOT ELSEWHERE CLASSIFIED",175.00,.00,10-131-20700,60510,901 S NATIONAL AVE,SPRINGFIELD,USA,MO,65897,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,08/19/2021,Emp731
1261,Name361,08/23/2021,KWIK STAR  21500002154,"FUEL DISPENSER, AUTOMATED",32.94,.00,10-122-43000,64018,100 WEST 65TH ST,DAVENPORT,USA,IA,52806,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp962
1261,Name361,08/23/2021,MENARDS DAVENPORT IA,HOME SUPPLY WAREHOUSE STORES,61.34,4.01,10-122-43000,64018,6600 N BRADY ST,DAVENPORT,USA,IA,52806,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp962
1279,Name379,08/23/2021,AMZN MKTP US*2D7708122,BOOK STORES,42.25,3.31,10-130-21101,61507,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,LOST/STOLEN,08/20/2021,Emp740
1279,Name379,08/23/2021,WAL-MART #2231,"GROCERY STORES, SUPERMARKETS",155.83,.00,10-130-21101,60022,3930 44TH AVENUE DRIVE,MOLINE,USA,IL,61265,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,LOST/STOLEN,08/20/2021,Emp740
1279,Name379,08/23/2021,DUNKIN #356648,FAST FOOD RESTAURANTS,4.61,.00,11-135-22400,62105,2711 18TH AVENUE,ROCK ISLAND,USA,IL,61201,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,LOST/STOLEN,08/20/2021,Emp740
1279,Name379,08/23/2021,LOUD THUNDER FOREST PR,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,500.00,33.80,11-135-22400,62200,19406 LOUD THUNDER ROAD,ILLINOIS CITY,USA,IL,61259,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,LOST/STOLEN,08/20/2021,Emp740
1097,Name265,08/23/2021,PROF PLUMBING GROUP,HARDWARE EQUIPMENT AND SUPPLIES,382.80,.00,10-170-25400,64000,2951 EAST HWY 501,8009449292,USA,SC,29526,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/21/2021,Emp704
1097,Name265,08/23/2021,HANDY TRUE VALUE HARDW,HARDWARE STORES,6.89,.00,10-170-25000,61500,1435 3OTH ST,ROCK ISLAND,USA,IL,61201,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp704
1097,Name265,08/23/2021,PROF PLUMBING GROUP,HARDWARE EQUIPMENT AND SUPPLIES,479.94,.00,10-170-25400,64000,2951 EAST HWY 501,8009449292,USA,SC,29526,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp704
1097,Name265,08/23/2021,TRACHTENBARG CO,PLUMBING AND HEATING EQUIPMENT,944.39,37.77,10-170-25000,61500,1101 STATE ST,5633554734,USA,IA,52722,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp704
1255,Name399,08/23/2021,AAA RENTS,"EQUIPMENT RENTAL&LEASING SVS, FURNTURE/TOOL RENTAL",311.76,.00,10-130-20000,60022,4500 3RD ST,MOLINE,USA,IL,61265,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,08/19/2021,Emp1013
1206,Name434,08/23/2021,AMAZON.COM*2D03I5D70,BOOK STORES,20.00,.00,11-112-35126,61513,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,PSYCHOLOGY,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp987
1226,Name296,08/23/2021,SQ *COOKIES & DREAMS D,BAKERIES,1677.23,19.31,10-161-32200,60005,217 E 2ND STREET,GOSQ.COM,USA,IA,52803,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/20/2021,Emp951
1304,Name338,08/23/2021,LEMONGRASS CAFE,"EATING PLACES, RESTAURANTS",19.80,.00,10-131-20700,62000,4493 AMBER COURT,BETTENDORF,USA,IA,52722,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,08/19/2021,Emp856
1354,Name386,06/24/2021,"MONOPRICE, INC.",ELECTRONIC SALES,-92.15,.00,10-123-12000,60199,11701 6TH ST,8772712592,USA,CA,91730,INFORMATION TECHNOLOGY SERVICES,AUGUSTANA COLLEGE,ACTIVE,06/23/2021,Emp837
1255,Name399,08/30/2021,SAMSCLUB #8238,"DRUG STORES, PHARMACIES",-90.50,.00,10-130-20000,60022,3845 ELMORE AVENUE,DAVENPORT,USA,IA,52807,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,08/25/2021,Emp1013
1070,Name431,08/24/2021,TARGET        00005330,"GROCERY STORES, SUPERMARKETS",19.98,1.31,12-101-02100,60000,5225 ELMORE AVE,DAVENPORT,USA,IA,52807,ENGLISH,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp819
1241,Name521,08/24/2021,AMZN MKTP US*2D91K1WQ0,BOOK STORES,12.65,.83,10-101-00200,61542,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,ART STUDIO,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp918
1097,Name265,08/24/2021,SCHIMBERG CO.,PLUMBING AND HEATING EQUIPMENT,403.34,.00,10-170-25400,64000,1106 SHAVER RD NE,3193659421,USA,IA,52402,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp704
1097,Name265,08/24/2021,TRACHTENBARG CO,PLUMBING AND HEATING EQUIPMENT,33.42,1.33,10-170-25400,61500,1101 STATE ST,5633554734,USA,IA,52722,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp704
1097,Name265,08/24/2021,TRACHTENBARG CO,PLUMBING AND HEATING EQUIPMENT,38.13,1.52,10-170-25400,61500,1101 STATE ST,5633554734,USA,IA,52722,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp704
1098,Name285,08/24/2021,HY-VEE SILVIS 1600,"GROCERY STORES, SUPERMARKETS",19.66,.00,10-170-25100,61503,2001 5TH ST STE 51,SILVIS,USA,IL,61282,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp707
1102,Name250,08/24/2021,CHICAGO TRIB SUBSCRIPT,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,27.72,2.11,15-152-18310,61535,2501 S. STATE HWY 121 BU,3125467900,USA,TX,75067,WVIK,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/23/2021,Emp714
1125,Name276,08/24/2021,SHERWIN WILLIAMS 70324,"GLASS, PAINT, WALLPAPER STORES",123.20,.00,10-170-25100,64000,3548 STATE STREET,BETTENDORF,USA,IA,52722,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp784
1127,Name226,08/24/2021,AUTO PARTS WAREHOUSE O,"AUTOMOTIVE PARTS, ACCESSORIES STORES",175.08,.00,10-170-25700,61500,2500 52ND AVENUE,MOLINE,USA,IL,61265,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp788
1127,Name226,08/24/2021,AUTO PARTS WAREHOUSE O,"AUTOMOTIVE PARTS, ACCESSORIES STORES",222.33,.00,10-170-25800,64021,2500 52ND AVENUE,MOLINE,USA,IL,61265,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp788
1132,Name266,08/24/2021,SPLASHTOP.COM,COMPUTER SOFTWARE STORES,51.00,.00,15-152-18311,61500,1054 SOUTH DE ANZA STE 20,408-861-1088,USA,CA,95129-5422,WVIK,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/24/2021,Emp798
1174,Name427,08/24/2021,ELEMENT,ELEMENT,120.86,.00,10-163-30400,62031,316 12TH STREET,MOLINE,USA,IL,61265,PRESIDENT'S OFFICE,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp865
1256,Name227,08/24/2021,CASEYS PIZZA 1929,FAST FOOD RESTAURANTS,71.29,4.35,10-122-43040,62104,302 N HIGH ST,515-965-6120,USA,IL,61275,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp978
1066,Name533,08/24/2021,SQ *WORLD FOOD MARKET,"GROCERY STORES, SUPERMARKETS",24.27,1.88,10-130-23200,60022,565 AVENUE OF THE CITIES,EAST MOLINE,USA,IL,61244,INTN'L STU & SCHOLAR SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp1005
1066,Name533,08/24/2021,WAL-MART #2231,"GROCERY STORES, SUPERMARKETS",44.42,.00,10-130-23200,60022,3930 44TH AVENUE DRIVE,MOLINE,USA,IL,61265,INTN'L STU & SCHOLAR SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp1005
1256,Name227,08/24/2021,TARGET        00009266,"GROCERY STORES, SUPERMARKETS",91.88,.00,10-122-43040,65500,900 42ND AVE DR,MOLINE,USA,IL,61265,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp978
1277,Name529,08/24/2021,AMAZON.COM*2D7B49HH2,BOOK STORES,41.07,.00,10-145-52200,12002,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,BOOKSTORE,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp795
1277,Name529,08/24/2021,AMAZON.COM*2D49268T2,BOOK STORES,81.65,.00,10-145-52200,12002,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,BOOKSTORE,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp795
1294,Name412,08/24/2021,SYNDICATE,"EATING PLACES, RESTAURANTS",43.30,.00,10-131-20700,62000,1630 5TH AVE,MOLINE,USA,IL,61265-7914,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,08/23/2021,Emp1028
1048,Name402,08/24/2021,CAROLINA BIOLOGIC SUPP,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,108.73,.00,10-101-00700,61508,2700 YORK ROAD,8003345551,USA,NC,27215,BIOLOGY,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp829
1053,Name249,08/24/2021,KROGER #677,"GROCERY STORES, SUPERMARKETS",87.70,4.79,10-122-47074,62104,603 S 4TH ST,CHILLICOTHE,USA,IL,61523,AUGUSTANA COLLEGE,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/23/2021,Emp994
1053,Name249,08/24/2021,SUBWAY 7404,FAST FOOD RESTAURANTS,118.22,8.50,10-122-47074,62104,120 N 4TH ST,CHILLICOTHE,USA,IL,61523,AUGUSTANA COLLEGE,AUGUSTANA COLLEGE,ACCOUNT CLOSED,08/23/2021,Emp994
1255,Name399,08/24/2021,AMZN MKTP US*2542N2FF1,BOOK STORES,16.26,1.27,10-130-20000,60022,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp1013
1206,Name434,08/24/2021,AMAZON.COM*2534T4OD1,BOOK STORES,20.00,.00,11-112-35126,61513,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,PSYCHOLOGY,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp987
1255,Name399,08/24/2021,AMAZON PRIME*2D36Y8B82,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,6.49,.00,10-130-20000,60022,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp1013
1028,Name468,08/24/2021,JIMMY JOHNS - 2537,FAST FOOD RESTAURANTS,24.29,.00,10-131-20700,62110,4400 BLACKHAWK RD,ROCK ISLAND,USA,IL,61201,ADMISSIONS,LF FINAIDADMISSIONS,ACTIVE,08/23/2021,Emp762
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-130-23200,60500,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,159.99,.00,10-130-23210,60033,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,259.87,.00,10-131-20700,62000,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,39.98,.00,10-160-30100,63000,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,39.98,.00,10-161-32200,67002,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-161-32401,60500,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-161-32403,60500,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-161-32404,67002,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-161-32407,60500,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,179.98,.00,10-162-32302,67002,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,11-121-17304,61500,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-132-21600,60000,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1267,Name389,08/24/2021,ZOOM.US 888-799-9666,TELECOM INCL PREPAID/RECURRING PHONE SVCS,19.99,.00,10-161-32402,60500,55 ALMADEN BOULEVARD,SAN JOSE,USA,CA,95113,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp844
1323,Name267,08/24/2021,TEAM CONNECTION INC,"SPORTS APPAREL, RIDING APPAREL STORES",525.00,.00,10-122-47082,61501,615 ALTON PL,336-4312551,USA,NC,27263,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,08/23/2021,Emp880
1323,Name267,08/24/2021,TEAM CONNECTION INC,"SPORTS APPAREL, RIDING APPAREL STORES",1012.99,.00,10-122-43048,61501,615 ALTON PL,336-4312551,USA,NC,27263,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,08/23/2021,Emp880
1323,Name267,08/24/2021,FROMUTH TENNIS ONLINE,SPORTING GOODS STORES,45.50,.00,10-122-43048,65500,1100 ROCKY RD,6102885030,USA,PA,19609,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,08/23/2021,Emp880
1323,Name267,08/24/2021,FROMUTH TENNIS ONLINE,SPORTING GOODS STORES,490.62,.00,10-122-43048,61501,1100 ROCKY RD,6102885030,USA,PA,19609,CLOSED CARDS,AUGUSTANA COLLEGE,LOST/STOLEN,08/23/2021,Emp880
1348,Name303,08/24/2021,ALDI 68080,"GROCERY STORES, SUPERMARKETS",23.84,.00,10-143-51900,68600,5262 ELMORE AVE,DAVENPORT,USA,IA,52807,DINING SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/22/2021,Emp986
1348,Name303,08/24/2021,ALDI 68080,"GROCERY STORES, SUPERMARKETS",110.26,.00,10-143-51900,68600,5262 ELMORE AVE,DAVENPORT,USA,IA,52807,DINING SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/22/2021,Emp986
1314,Name325,08/24/2021,JEWEL OSCO 0122,"GROCERY STORES, SUPERMARKETS",14.12,.14,10-104-06010,62009,2010 FISRT ST A,MOLINE,USA,IL,61265,GEOLOGY,SWENSON GEO SCIENCE,ACTIVE,08/22/2021,Emp812
1036,Name246,08/24/2021,LOWES #00104*,HOME SUPPLY WAREHOUSE STORES,959.96,.00,50-500-90670,69940,3820 44TH AVENUE DR.,MOLINE,USA,IL,61265,RES LIFE,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp946
1036,Name246,08/24/2021,AMAZON.COM*2D8LQ5YN0,BOOK STORES,38.89,.00,10-141-50000,61504,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,RES LIFE,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp946
1196,Name381,08/24/2021,METROPOLITAN AIRPORT A,AUTOMOBILE PARKING LOTS AND GARAGES,1.00,.00,10-133-21400,60000,2200 69TH AVENUE,MOLINE,USA,IL,61265,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp864
1196,Name381,08/24/2021,ESPORTSGEAR,MEN'S AND WOMEN'S CLOTHING STORES,43.59,.00,10-133-21400,66508,77 E WILSON BRIDGE RD,6142103311,USA,OH,43085,OFFICE OF COMMUNICATIONS,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp864
1229,Name304,08/24/2021,HERTZ TOLL CHARGE-ATS,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,7.20,.00,11-111-36302,62000,1150 N. ALMA SCHOOL ROAD,877-411-4300,USA,TX,77032,PHILOSOPHY,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp747
1246,Name491,08/24/2021,AMAZON.COM*256LJ5O61,BOOK STORES,49.99,.00,11-101-09818,61508,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,COMMUNICATION STUDIES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp734
1298,Name404,08/24/2021,HOO*HOOTSUITE INC,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,348.00,.00,10-120-12502,66501,535 MISSION STREET,778-5889767,USA,CA,94104,CORE,INTERNSHIPS,ACTIVE,08/23/2021,Emp850
1279,Name379,08/24/2021,LOS AGAVES MOLINE,"EATING PLACES, RESTAURANTS",504.81,.00,10-130-21101,62105,3939 16TH ST.,MOLINE,USA,IL,61265,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,LOST/STOLEN,08/23/2021,Emp740
1314,Name325,08/24/2021,JEWEL OSCO 0122,"GROCERY STORES, SUPERMARKETS",16.23,.16,10-104-06010,62009,2010 FISRT ST A,MOLINE,USA,IL,61265,GEOLOGY,SWENSON GEO SCIENCE,ACTIVE,08/22/2021,Emp812
1331,Name512,08/24/2021,WALGREENS #4332,"DRUG STORES, PHARMACIES",8.66,.68,11-135-22400,60022,2955 18TH AVE,ROCK ISLAND,USA,IL,61201,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp980
1331,Name512,08/24/2021,IPROMOTEU,ADVERTISING SERVICES,1309.00,4.00,10-130-21101,60022,321 COMMONWEALTH RD STE 1,WAYLAND,USA,MA,01778,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp980
1358,Name219,08/24/2021,HY-VEE BETTENDORF 1037,"GROCERY STORES, SUPERMARKETS",14.51,.00,10-130-20000,60022,2900 DEVILS GLEN RD,BETTENDORF,USA,IA,52722,STUDENT INCLUSION & DIVERSITY,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp958
1331,Name512,08/24/2021,IPROMOTEU,ADVERTISING SERVICES,1310.55,4.00,10-130-21101,60022,321 COMMONWEALTH RD STE 1,WAYLAND,USA,MA,01778,OFC OF STUDENT LIFE,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp980
1351,Name322,08/24/2021,NIEC,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,110.00,.00,10-170-25300,62200,7700 EASTPORT PARKWAY,4024834483,USA,NE,68506,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp705
1351,Name322,08/24/2021,CRESCENT ELECTRIC 003,ELECTRICAL PARTS AND EQUIPMENT,130.00,.00,10-170-25300,64000,6105 N BRADY ST,5633231811,USA,IA,52806,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp705
1072,Name374,08/24/2021,IL TOLLWAY-AUTOREPLENI,"BRIDGE AND ROAD FEES, TOLLS",20.00,.00,10-131-20700,62005,2700 OGDEN AVE,8008247277,USA,IL,60515,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp930
1081,Name269,08/24/2021,SAMSCLUB #8238,WHOLESALE CLUBS,198.83,.00,10-122-43040,62104,3845 ELMORE AVENUE,DAVENPORT,USA,IA,52807,ATHLETICS,AUGUSTANA COLLEGE,ACTIVE,08/23/2021,Emp941
1312,Name373,08/16/2021,AUGUSTANA COLLEGE,"COLLEGES, UNIV, PRO SCHOOLS, JUNIOR COLLEGES",-90.00,.00,10-161-32200,60039,UNKNOWN,ROCK ISLAND,USA,IL,UNK,ADVANCEMENT,AUGUSTANA COLLEGE,ACTIVE,08/13/2021,Emp842
1066,Name533,12/01/2021,WWW.KOHLS.COM #0873,DEPARTMENT STORES,-88.88,.00,10-130-23200,60022,3500 SALZMAN RD,866-887-8884,USA,OH,45044,INTN'L STU & SCHOLAR SERVICES,AUGUSTANA COLLEGE,ACTIVE,11/29/2021,Emp1005
1330,Name289,11/26/2021,HOBBY-LOBBY #535,"GAME, TOY, AND HOBBY SHOPS",-88.35,.00,10-120-10300,61510,4120 10TH STREET DR,MOLINE,USA,IL,61265,THEATER,AUGUSTANA COLLEGE,ACTIVE,11/23/2021,Emp1030
1351,Name322,08/25/2021,AMZN MKTP US*2563B7CG0,BOOK STORES,60.00,.00,10-170-25300,64000,440 TERRY AVE N,AMZN.COM/BILL,USA,WA,98109,FACILITIES SERVICES,AUGUSTANA COLLEGE,ACTIVE,08/24/2021,Emp705
