time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-27T10:55:35.720Z,32.6921667,-115.8465,3.278,4.58,mw,43,56,0.02767,0.23,ci,ci14682004,2020-05-02T02:28:21.546Z,"14km ESE of Ocotillo, CA",earthquake,0.3,0.46,,6,reviewed,ci,ci
2010-04-22T17:12:13.050Z,32.6595,-115.8075,5.315,4.63,ml,40,125,0.0165,0.21,ci,ci10629477,2020-05-02T02:28:02.410Z,"19km ESE of Ocotillo, CA",earthquake,0.41,0.34,0.133,408,reviewed,ci,ci
2010-04-17T04:22:13.020Z,40.392,-127.205,10,4.5,mb,125,136.1,,1.1,us,usp000hbhd,2017-01-22T06:14:31.227Z,"250 km W of Ferndale, California",earthquake,,,,48,reviewed,us,us
2010-04-15T23:59:39.260Z,41.7133333,-111.094,10.16,4.89,ml,29,88,0.2638,0.21,uu,uu50407595,2019-05-14T15:46:06.802Z,"9 km NE of Randolph, Utah",earthquake,0.52,1.26,,22,reviewed,uu,uu
2010-04-15T23:59:38.000Z,41.703,-111.09,7.9,4.6,mwc,357,10.4,,,us,usp000hbfd,2016-11-10T02:27:09.570Z,"8 km ENE of Randolph, Utah",earthquake,,,,,reviewed,slc,gcmt
2010-04-15T10:20:46.910Z,32.096,-115.0111667,16.603,4.73,mw,7,311,0.2135,0.08,ci,ci10612285,2020-05-02T02:26:27.049Z,"11km S of Estacion Coahuila, B.C., MX",earthquake,2.62,1.51,,6,reviewed,ci,ci
2010-04-15T08:36:06.630Z,40.2703333,-125.7648333,29.102,4.52,mw,19,309,1.108,0.25,nc,nc71382461,2017-01-22T05:57:14.530Z,"131 km WSW of Ferndale, California",earthquake,11.51,14.24,,5,reviewed,nc,nc
2010-04-10T09:12:28.030Z,32.6753333,-115.7581667,9.715,4.5,mw,45,55,0.00853,0.2,ci,ci10597061,2020-05-02T02:25:25.798Z,"20km WNW of Progreso, B.C., MX",earthquake,0.35,0.52,,0,reviewed,ci,ci
2010-04-09T23:05:42.000Z,32.1818333,-115.245,12.267,4.7,mw,21,247,0.187,0.16,ci,ci10595133,2020-07-07T22:02:37.768Z,"9km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.16,1.37,,0,reviewed,ci,ci
2010-04-08T16:44:25.010Z,32.1646667,-115.2683333,9.985,5.29,mw,20,249,0.4901,0.2,ci,ci10589037,2020-05-02T02:23:57.804Z,"12km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.52,31.61,,6,reviewed,ci,ci
2010-04-06T10:06:37.750Z,32.6651667,-115.8106667,1.733,4.51,ml,39,158,0.07283,0.23,ci,ci14618772,2020-05-02T02:21:35.809Z,"19km ESE of Ocotillo, CA",earthquake,0.46,0.67,0.13,209,reviewed,ci,ci
2010-04-06T08:12:23.620Z,31.8315,-115.0126667,9.961,4.67,ml,9,289,0.8188,0.16,ci,ci14618236,2020-06-27T07:31:31.067Z,"40km S of Estacion Coahuila, B.C., MX",earthquake,5.92,31.61,0.152,273,reviewed,ci,ci
2010-04-06T04:12:21.260Z,32.5936667,-115.7738333,3.983,4.56,ml,34,195,0.06844,0.23,ci,ci14617100,2020-05-02T02:20:50.331Z,"18km W of Progreso, B.C., MX",earthquake,0.45,0.53,0.132,174,reviewed,ci,ci
2010-04-06T01:23:00.820Z,32.2151667,-115.0715,9.994,4.51,ml,7,263,0.5276,0.4,ci,ci14616380,2020-07-22T20:19:34.603Z,"7km WNW of Estacion Coahuila, B.C., MX",earthquake,4.77,31.61,0.229,189,reviewed,ci,ci
2010-04-05T13:33:05.360Z,32.6401667,-115.8018333,0.002,4.73,mw,36,188,0.06431,0.23,ci,ci14613212,2020-07-07T22:06:47.566Z,"21km ESE of Ocotillo, CA",earthquake,0.51,0.83,,6,reviewed,ci,ci
2010-04-05T11:14:14.890Z,32.6638333,-115.8088333,13.653,4.93,mw,37,160,0.07104,0.29,ci,ci14612516,2020-07-07T22:06:32.349Z,"19km ESE of Ocotillo, CA",earthquake,0.73,0.84,,0,reviewed,ci,ci
2010-04-05T03:15:24.770Z,32.6465,-115.8055,1.243,4.96,ml,35,181,0.06681,0.21,ci,ci14609660,2020-06-27T07:28:33.434Z,"20km ESE of Ocotillo, CA",earthquake,0.71,0.9,0.142,178,reviewed,ci,ci
2010-04-05T02:47:27.410Z,32.2851667,-115.3025,10.003,4.51,ml,15,239,0.5262,0.19,ci,ci30389759,2020-06-27T07:25:08.642Z,"13km SW of Delta, B.C., MX",earthquake,1.36,31.61,0.169,198,reviewed,ci,ci
2010-04-05T01:52:25.420Z,32.5933333,-115.7733333,4.085,4.68,ml,35,195,0.1369,0.23,ci,ci14608980,2017-02-08T01:33:20.320Z,"18km W of Progreso, B.C., MX",earthquake,0.64,0.67,0.159,74,reviewed,ci,ci
2010-04-05T01:25:34.670Z,32.1445,-115.1148333,10.015,4.64,mw,9,302,0.7162,0.19,ci,ci30213759,2017-02-08T04:55:18.367Z,"11km SSE of Alberto Oviedo Mota, B.C., MX",earthquake,1.51,31.61,,0,reviewed,ci,ci
2010-04-05T00:07:07.920Z,31.9788333,-115.1341667,9.994,5.22,ml,9,276,0.7555,0.38,ci,ci10148002,2017-02-08T15:04:04.653Z,"27km SSW of Estacion Coahuila, B.C., MX",earthquake,7.67,31.61,0.156,123,reviewed,ci,ci
2010-04-04T23:37:33.490Z,32.4623333,-115.5978333,9.966,4.7,ml,22,244,0.2158,0.25,ci,ci14607972,2017-02-08T01:24:09.771Z,"13km S of Progreso, B.C., MX",earthquake,1.16,31.61,0.156,181,reviewed,ci,ci
2010-04-04T23:37:33.480Z,32.462,-115.597,10,4.5,mb,62,80.1,,,us,usp000hacb,2014-11-07T01:41:11.444Z,"13 km S of Progreso, Mexico",earthquake,,,,7,reviewed,pas,us
2010-04-04T23:25:07.190Z,32.2661667,-115.2925,9.987,5.38,mw,10,278,0.5296,0.3,ci,ci14607924,2017-02-08T01:18:09.568Z,"12km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,3.12,31.61,,6,reviewed,ci,ci
2010-04-04T23:17:13.080Z,32.2211667,-115.2906667,9.995,4.56,ml,8,259,0.5639,0.22,ci,ci10169094,2017-02-08T15:42:53.506Z,"11km W of Alberto Oviedo Mota, B.C., MX",earthquake,2.61,31.61,0.11,11,reviewed,ci,ci
2010-04-04T23:15:14.240Z,32.3,-115.2595,9.987,5.43,mw,8,254,0.4955,0.23,ci,ci14607836,2017-02-08T01:12:37.767Z,"9km SW of Delta, B.C., MX",earthquake,1.8,31.61,,4,reviewed,ci,ci
2010-04-04T23:09:40.110Z,32.204,-115.3328333,9.979,4.79,ml,9,284,0.6059,0.17,ci,ci14607820,2020-07-07T22:06:16.238Z,"16km W of Alberto Oviedo Mota, B.C., MX",earthquake,2.12,31.61,0.18,305,reviewed,ci,ci
2010-04-04T22:50:17.120Z,32.0986667,-115.0481667,10.011,5.7,mw,5,296,0.7811,0.33,ci,ci31957759,2020-07-09T21:21:38.294Z,"12km SSW of Estacion Coahuila, B.C., MX",earthquake,3.14,31.61,,4,reviewed,ci,ci
2010-04-04T22:43:00.430Z,32.4533333,-115.632,9.981,5.26,ml,16,239,0.3162,0.26,ci,ci10184394,2017-02-08T15:33:36.578Z,"15km SSW of Progreso, B.C., MX",earthquake,1,31.61,0.11,13,reviewed,ci,ci
2010-04-04T22:40:42.360Z,32.2861667,-115.2953333,9.987,7.2,mw,10,239,0.5137,0.11,ci,ci14607652,2021-11-03T00:54:52.980Z,"12km SW of Delta, B.C., MX",earthquake,1.81,31.61,,0,reviewed,ci,ci
2010-03-30T09:14:10.460Z,31.276,-114.049,10,4.6,mb,38,160.6,,1.17,us,usp000ha4x,2014-11-07T01:41:06.521Z,"48 km W of Puerto Peñasco, Mexico",earthquake,,,,8,reviewed,us,us
2010-03-29T11:38:07.700Z,51.259,-130.831,10,4.7,mwr,64,190.5,,,us,usp000ha3w,2014-11-07T01:41:06.380Z,"273 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2010-03-28T14:26:49.640Z,51.224,-130.902,10,4.5,mwr,30,210,,,us,usp000ha2n,2014-11-07T01:41:06.148Z,"277 km WNW of Port McNeill, Canada",earthquake,,,,,reviewed,pgc,pgc
2010-03-15T12:37:49.980Z,44.207,-129.385,10,4.8,mb,147,186.8,,1.27,us,usp000h9ep,2015-03-24T01:06:26.775Z,"off the coast of Oregon",earthquake,,,,21,reviewed,us,us
2010-03-13T04:53:39.910Z,44.218,-129.355,10,5,mwc,247,104.2,,0.95,us,usp000h99x,2016-11-10T02:25:42.043Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2010-03-06T08:47:37.870Z,40.32,-124.733,12.543,4.5,mh,6,293,5.654,0.07,ci,ci14597412,2016-03-10T05:53:51.443Z,"49km SW of Ferndale, CA",earthquake,4.68,31.61,,0,reviewed,ci,ci
2010-03-06T08:46:23.810Z,40.3198333,-124.7333333,12.397,4.53,mw,78,237,0.3324,0.12,nc,nc71359410,2020-05-02T02:16:54.006Z,"48 km SW of Ferndale, California",earthquake,0.39,0.42,,4,reviewed,nc,nc
2010-02-04T20:20:21.970Z,40.4123333,-124.9613333,23.048,5.88,mw,41,233,0.4802,0.19,nc,nc71348851,2020-05-02T02:15:43.109Z,"61 km WSW of Ferndale, California",earthquake,1.42,7.41,,7,reviewed,nc,nc
2010-01-10T00:27:39.320Z,40.652,-124.6925,28.737,6.5,mw,51,220,0.3225,0.2,nc,nc71338066,2020-07-07T22:36:48.275Z,"37 km WNW of Ferndale, California",earthquake,0.55,1.31,,8,reviewed,nc,nc
2009-12-30T18:53:23.960Z,32.5323333,-115.2081667,5.986,4.77,ml,21,193,0.2792,0.34,ci,ci14565636,2020-07-07T22:05:21.405Z,"14km ESE of Puebla, B.C., MX",earthquake,1.75,31.61,0.12,302,reviewed,ci,ci
2009-12-30T18:48:57.330Z,32.464,-115.1891667,5.971,5.8,mw,19,205,0.324,0.39,ci,ci14565620,2021-09-18T20:08:19.600Z,"12km N of Delta, B.C., MX",earthquake,1.83,31.61,,7,reviewed,ci,ci
2009-12-21T08:53:10.170Z,28.939,-113.125,10,4.8,mwc,75,104.2,,1.39,us,usp000h587,2016-11-10T02:21:49.384Z,"82 km NE of San Luis, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-12-15T03:34:06.070Z,43.934,-128.505,10,4.7,mwc,106,163.3,,1.26,us,usp000h525,2016-11-10T02:21:38.293Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2009-12-13T16:59:12.630Z,26.291,-110.559,10,5.1,mwc,79,83.5,,1.12,us,usp000h50m,2016-11-10T02:21:36.266Z,"84 km ENE of Loreto, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-12-10T19:33:10.340Z,44.135,-129.067,10,4.9,mb,36,203.7,,1.04,us,usp000h4xt,2014-11-07T01:40:15.667Z,"off the coast of Oregon",earthquake,,,,5,reviewed,us,us
2009-11-18T08:06:07.700Z,52.222,-131.662,10,4.6,mwr,70,172.8,,1.14,us,usp000h45w,2014-11-07T01:40:07.423Z,"249 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2009-11-18T03:16:39.710Z,52.264,-131.298,10,4.6,mwr,51,169.2,,1.49,us,usp000h45m,2014-11-07T01:40:07.385Z,"237 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2009-11-17T19:04:14.980Z,52.166,-131.385,10,4.7,mwr,133,135.5,,1.3,us,usp000h44y,2015-03-24T02:39:16.058Z,"249 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,pgc
2009-11-17T16:26:24.240Z,51.973,-131.577,10,4.5,mb,63,172,,1.25,us,usp000h44u,2014-11-07T01:40:07.238Z,"273 km SSW of Prince Rupert, Canada",earthquake,,,,30,reviewed,us,us
2009-11-17T15:37:42.290Z,52.102,-131.572,10,5.8,mwc,226,68,,0.86,us,usp000h44t,2016-11-10T02:20:34.487Z,"260 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,gcmt
2009-11-17T15:30:47.440Z,52.123,-131.395,17,6.6,mwc,388,26.6,,1.16,us,usp000h44s,2016-11-10T02:20:33.961Z,"254 km SSW of Prince Rupert, Canada",earthquake,,,,,reviewed,us,us
2009-11-16T21:21:30.630Z,35.5485,-117.2745,1.248,4.6,ml,54,46,0.0771,0.23,ci,ci10497821,2020-05-02T02:11:57.058Z,"26km SSE of Trona, CA",earthquake,0.28,0.64,0.135,377,reviewed,ci,ci
2009-11-16T14:06:27.460Z,23.82,-108.92,10,4.9,mwc,69,172.7,,1.04,us,usp000h43u,2016-11-10T02:20:31.746Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2009-11-06T17:55:04.630Z,23.607,-108.557,10,4.9,mwc,86,93.9,,1.13,us,usp000h3tf,2016-11-10T02:20:07.054Z,"104 km E of La Rivera, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-11-04T12:38:28.740Z,43.407,-126.814,10,5.3,mwc,255,63,,1.14,us,usp000h3r2,2016-11-10T02:19:55.232Z,"197 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,gcmt
2009-10-16T10:27:15.260Z,30.045,-113.931,10,4.6,mb,102,185.8,,1.14,us,usp000h328,2015-03-24T01:02:35.955Z,"120 km W of La Libertad, Mexico",earthquake,,,,43,reviewed,us,us
2009-10-14T02:53:13.160Z,30.301,-114.11,10,4.5,mb,57,152.1,,1.23,us,usp000h2xg,2015-03-24T02:08:11.490Z,"106 km SE of San Felipe, Mexico",earthquake,,,,16,reviewed,us,us
2009-10-08T06:01:07.360Z,30.061,-114.073,10,4.6,mb,135,99.5,,1.37,us,usp000h2jj,2014-11-07T01:39:53.769Z,"Baja California, Mexico",earthquake,,,,32,reviewed,us,us
2009-10-08T04:45:47.930Z,30.07,-114.166,10,4.5,mb,18,245.1,,1.08,us,usp000h2jd,2014-11-07T01:39:53.747Z,"123 km SSE of San Felipe, Mexico",earthquake,,,,1,reviewed,us,us
2009-10-08T04:10:51.650Z,30.284,-113.781,10,4.5,mb,20,196.1,,1.09,us,usp000h2j8,2014-11-07T01:39:53.723Z,"112 km WNW of La Libertad, Mexico",earthquake,,,,1,reviewed,us,us
2009-10-08T01:38:36.300Z,30.304,-114.031,10,4.7,mb,58,167.6,,1.26,us,usp000h2hp,2015-03-24T02:43:05.905Z,"111 km SE of San Felipe, Mexico",earthquake,,,,9,reviewed,us,us
2009-10-03T05:31:57.720Z,36.39,-117.8635,0.08,4.66,ml,36,51,0.1674,0.25,ci,ci14520476,2020-05-02T02:10:04.345Z,"18km NE of Olancha, CA",earthquake,0.37,0.9,0.131,399,reviewed,ci,ci
2009-10-03T01:16:00.310Z,36.391,-117.8608333,-1.77,5.19,mw,36,50,0.1658,0.33,ci,ci14519780,2020-07-07T22:04:49.601Z,"18km NE of Olancha, CA",earthquake,0.46,1.22,,6,reviewed,ci,ci
2009-10-03T01:10:26.100Z,36.3863333,-117.8681667,1.688,4.85,ml,23,52,0.172,0.28,ci,ci14519764,2020-05-02T02:08:47.387Z,"17km NE of Olancha, CA",earthquake,0.37,31.61,0.135,372,reviewed,ci,ci
2009-10-03T01:09:19.140Z,36.391,-117.8638333,0.7,4.74,ml,36,51,0.1665,0.26,ci,ci14519756,2020-05-02T02:08:27.548Z,"18km NE of Olancha, CA",earthquake,0.42,0.95,0.164,185,reviewed,ci,ci
2009-10-02T09:17:12.690Z,40.487,-126.507,10,4.7,mwr,152,207,,1.37,us,usp000h27x,2020-05-06T09:22:40.764Z,"190 km W of Ferndale, California",earthquake,,,,,reviewed,us,brk
2009-10-01T10:01:24.670Z,36.3878333,-117.8586667,3.985,5,mw,34,49,0.1683,0.32,ci,ci14517500,2020-05-02T02:08:06.584Z,"18km NE of Olancha, CA",earthquake,0.49,31.61,,0,reviewed,ci,ci
2009-09-19T22:55:17.840Z,32.3706667,-115.2611667,9.987,5.08,mw,27,261,0.4352,0.42,ci,ci14512436,2020-07-07T22:04:35.058Z,"7km WNW of Delta, B.C., MX",earthquake,1.89,31.61,,5,reviewed,ci,ci
2009-09-13T07:06:22.390Z,29.446,-113.599,10,5,mwc,169,171.2,,1.34,us,usp000h1g3,2016-11-10T02:17:12.172Z,"101 km WSW of La Libertad, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-08-29T13:05:55.530Z,44.012,-128.303,10,4.8,mwc,169,187.8,,1.32,us,usp000h10f,2016-11-10T02:16:41.594Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2009-08-29T10:24:08.000Z,44.024,-128.38,10,5,mwc,65,191.2,,1.36,us,usp000h10a,2016-11-09T08:01:27.984Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2009-08-29T10:11:14.890Z,43.885,-128.679,10,5.1,mwc,207,64.9,,1.27,us,usp000h109,2016-11-10T02:16:40.574Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2009-08-07T10:49:34.720Z,40.3098333,-124.637,16.257,4.92,mw,32,232,0.2586,0.09,nc,nc71261376,2020-05-02T02:07:09.082Z,"43 km SW of Ferndale, California",earthquake,0.77,0.35,,6,reviewed,nc,nc
2009-08-05T09:13:12.300Z,29.615,-113.789,10,5.8,mwc,223,47.8,,1.32,us,usp000h005,2016-11-10T02:15:45.318Z,"111 km WSW of La Libertad, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-08-03T18:40:50.100Z,29.31,-113.728,10,6.2,mwc,234,48,,1.28,us,usp000gzyf,2020-09-21T16:11:17.535Z,"97 km N of San Luis, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-08-03T18:33:34.480Z,28.977,-113.019,10,4.9,mb,126,78.1,,1.32,us,usp000gzye,2014-11-07T01:39:26.924Z,"93 km NE of San Luis, Mexico",earthquake,,,,36,reviewed,us,us
2009-08-03T18:07:39.190Z,29.045,-113.123,10,4.9,mb,25,109.7,,1.09,us,usp000gzyc,2014-11-07T01:39:26.906Z,"91 km NE of San Luis, Mexico",earthquake,,,,3,reviewed,us,us
2009-08-03T17:59:56.170Z,29.039,-112.903,10,6.9,mwc,243,35,,1.29,us,usp000gzyb,2020-09-21T16:10:58.747Z,"96 km WNW of Bahía de Kino, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-08-03T17:55:22.710Z,28.904,-112.997,10,5.5,mb,122,52.7,,1.36,us,usp000gzya,2015-05-13T18:53:56.000Z,"90 km NE of San Luis, Mexico",earthquake,,,,38,reviewed,us,us
2009-07-19T23:19:05.760Z,24.978,-109.425,10,4.9,md,81,125.2,,1.26,us,usp000gzf2,2014-11-07T01:39:20.577Z,"78 km SSW of Topolobampo, Mexico",earthquake,,,,,reviewed,us,unm
2009-07-10T00:31:25.040Z,44.53,-129.929,10,5.3,mwc,188,61.6,,1.13,us,usp000gz2z,2016-11-10T02:14:27.361Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2009-07-03T20:30:35.400Z,25.226,-109.76,10,5.2,mwc,148,61.4,,1.01,us,usp000gyx8,2016-11-10T02:14:12.779Z,"74 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-07-03T11:00:14.630Z,25.131,-109.754,10,6,mwc,211,56.2,,1.13,us,usp000gyws,2016-11-09T07:56:23.288Z,"82 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,,,,,reviewed,us,us
2009-07-03T09:57:01.560Z,25.389,-109.687,10,5.3,mwc,167,103.6,,1.22,us,usp000gywk,2016-11-10T02:14:09.158Z,"55 km SW of Campo Pesquero el Colorado, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-05-23T22:58:32.940Z,36.3961667,-117.8376667,-0.64,4.73,ml,38,52,0.1564,0.25,ci,ci14462064,2020-05-02T02:05:58.450Z,"20km NE of Olancha, CA",earthquake,0.38,0.94,0.138,385,reviewed,ci,ci
2009-05-18T03:39:36.340Z,33.9376667,-118.3356667,13.817,4.7,mw,123,44,,0.34,ci,ci10410337,2021-04-05T11:54:42.230Z,"2km E of Lennox, CA",earthquake,0.29,0.49,,0,reviewed,ci,ci
2009-04-16T04:18:32.020Z,44.19,-129.274,10,5,mwc,132,169.7,,1.35,us,usp000gw6t,2016-11-10T02:10:51.976Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,gcmt
2009-04-07T19:02:02.310Z,24.025,-109.117,10,4.6,mb,63,132.5,,1.45,us,usp000gvvy,2014-11-07T01:38:45.011Z,"67 km NE of La Rivera, Mexico",earthquake,,,,40,reviewed,us,us
2009-03-24T11:55:43.930Z,33.3171667,-115.7281667,6.003,4.77,ml,77,37,0.03561,0.26,ci,ci14433456,2020-05-02T02:03:06.468Z,"4km S of Bombay Beach, CA",earthquake,0.28,1.34,0.127,346,reviewed,ci,ci
2009-03-01T12:14:44.840Z,21.878,-108.475,10,4.9,mwc,142,104.8,,1.11,us,usp000guh6,2016-11-10T02:08:45.855Z,"179 km SE of La Playa, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-02-28T22:24:40.460Z,43.327,-126.967,10,4.8,mb,61,191.5,,1.26,us,usp000gugg,2014-11-07T01:38:28.427Z,"209 km W of Bandon, Oregon",earthquake,,,,5,reviewed,us,us
2009-02-24T07:10:30.600Z,30.104,-114.348,4,4.6,mb,113,110.4,,,us,usp000gube,2015-03-24T00:58:38.295Z,"112 km SSE of San Felipe, Mexico",earthquake,,,,35,reviewed,ecx,us
2009-02-05T19:27:14.400Z,23.556,-109.452,10,5,mwc,8,163.3,,1.31,us,usp000gtfz,2016-11-10T02:07:28.214Z,"14 km ESE of La Rivera, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-01-30T13:25:03.760Z,47.7865,-122.5846667,62.24,4.67,ml,77,27,0.0526,0.52,uw,uw10763723,2017-04-04T16:48:38.483Z,"6 km ESE of Lofall, Washington",earthquake,0.83,0.99,0.188,144,reviewed,uw,uw
2009-01-19T23:50:47.950Z,22.772,-111.094,10,5.3,mwc,206,106.2,,1.06,us,usp000gsv4,2016-11-10T02:06:55.240Z,"115 km SW of El Pescadero, Mexico",earthquake,,,,,reviewed,us,gcmt
2009-01-13T18:19:48.910Z,49.064,-128.915,13.7,4.6,mwr,74,175.7,,1.25,us,usp000gsj7,2014-11-07T01:38:11.808Z,"213 km WSW of Vernon, Canada",earthquake,,22.8,,,reviewed,us,pgc
2009-01-05T10:59:30.470Z,23.808,-108.757,10,5.5,mwb,248,105.8,,1.09,us,usp000gs7c,2016-11-10T02:06:17.062Z,"87 km ENE of La Rivera, Mexico",earthquake,,,,,reviewed,us,us
2008-12-28T05:17:07.470Z,32.5681667,-115.5428333,10.01,4.52,ml,39,187,0.1748,0.91,ci,ci10368325,2020-07-07T22:01:52.236Z,"4km ESE of Progreso, B.C., MX",earthquake,2.92,31.61,0.15,375,reviewed,ci,ci
2008-12-26T12:19:40.020Z,39.9598333,-120.8688333,-1.668,4.5,mw,46,93,0.08559,0.13,nc,nc51213957,2020-05-02T02:00:57.753Z,"3 km NE of East Quincy, California",earthquake,0.27,1.21,,4,reviewed,nc,nc
2008-12-25T08:42:41.850Z,49.21,-128.357,10,4.7,mwr,48,182.2,,1.1,us,usp000gree,2014-11-07T01:38:02.613Z,"170 km WSW of Vernon, Canada",earthquake,,,,,reviewed,us,pgc
2008-12-25T08:18:38.110Z,48.849,-128.934,10,4.6,mwr,14,282.7,,,us,usp000grec,2014-11-07T01:38:02.608Z,"224 km W of Tofino, Canada",earthquake,,,,,reviewed,pgc,pgc
2008-12-25T08:11:58.790Z,49.128,-128.621,10,5.8,mwc,290,81.6,,1.1,us,usp000greb,2021-02-24T23:08:46.026Z,"191 km WSW of Vernon, Canada",earthquake,,,,,reviewed,us,us
2008-12-06T04:18:42.850Z,34.8133333,-116.4188333,6.37,5.06,mw,48,65,0.07081,0.19,ci,ci14408052,2020-05-02T01:59:43.034Z,"26km WNW of Ludlow, CA",earthquake,0.21,0.78,,6,reviewed,ci,ci
2008-11-28T13:42:18.680Z,40.348,-126.978,10,5.9,mwc,180,113.7,,0.96,us,usp000gpm2,2017-01-19T02:10:03.960Z,"231 km W of Ferndale, California",earthquake,,,,,reviewed,us,us
2008-11-20T19:23:00.190Z,32.3288333,-115.3318333,6.006,4.98,ml,29,228,0.4619,1.28,ci,ci14404512,2020-07-07T22:04:21.287Z,"13km WSW of Delta, B.C., MX",earthquake,4.32,31.61,0.129,246,reviewed,ci,ci
2008-11-16T05:43:15.590Z,40.3138333,-124.6026667,18.887,4.6,mw,39,230,0.2342,0.11,nc,nc51211307,2020-05-02T01:57:41.687Z,"40 km SW of Ferndale, California",earthquake,0.86,0.35,,7,reviewed,nc,nc
2008-11-15T09:02:45.300Z,25.687,-110.243,10,4.8,mwc,66,202,,1.37,us,usp000gnr6,2016-11-10T02:04:10.462Z,"93 km WSW of Las Grullas Margen Derecha, Mexico",earthquake,,,,,reviewed,us,gcmt
2008-11-14T01:48:37.110Z,43.5,-127.393,10,5.3,mwc,210,105.4,,0.98,us,usp000gnn5,2016-11-10T02:04:06.732Z,"245 km W of Bandon, Oregon",earthquake,,,,,reviewed,us,gcmt
2008-11-13T18:43:17.080Z,24.379,-109.022,10,4.7,mb,50,190.8,,1.11,us,usp000gnm5,2014-11-07T01:37:43.930Z,"103 km NE of Los Barriles, Mexico",earthquake,,,,60,reviewed,us,us
2008-10-31T13:34:52.820Z,26.646,-110.927,10,4.9,mwc,56,155.2,,1.11,us,usp000gmgy,2016-11-10T02:03:27.465Z,"81 km NNE of Loreto, Mexico",earthquake,,,,,reviewed,us,gcmt
2008-10-26T09:27:22.340Z,40.3368333,-124.6288333,20.827,4.9,mw,22,231,0.2604,0.04,nc,nc71011617,2020-05-06T09:21:58.793Z,"40 km SW of Ferndale, California",earthquake,0.73,0.31,,5,reviewed,nc,nc
2008-09-11T23:26:19.340Z,47.24,-129.14,10,5.2,mwc,103,147,,,us,usp000ggwm,2016-11-10T02:01:31.338Z,"off the coast of Washington",earthquake,,,,,reviewed,pgc,gcmt
2008-09-11T23:13:35.600Z,47.921,-128.438,10,5.1,mwc,118,158.8,,1.18,us,usp000ggwj,2016-11-10T02:01:30.841Z,"231 km SW of Tofino, Canada",earthquake,,,,,reviewed,us,gcmt
2008-09-11T21:17:26.820Z,47.514,-128.862,10,4.5,mb,129,145.5,,,us,usp000ggwb,2014-11-07T01:37:11.243Z,"284 km SW of Tofino, Canada",earthquake,,,,35,reviewed,pgc,us
2008-09-06T11:25:57.830Z,49.869,-130.084,10,5,mwc,89,143.9,,1.11,us,usp000gghg,2016-11-10T02:01:19.197Z,"228 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,us,gcmt
2008-09-06T01:10:20.670Z,49.791,-130.113,10,5.2,mwc,214,73.6,,1.26,us,usp000gggj,2016-11-10T02:01:18.157Z,"233 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,us,gcmt
2008-09-05T21:54:33.590Z,32.3468333,-115.2295,14.987,4.63,ml,26,225,0.4423,0.72,ci,ci10347253,2020-05-02T01:56:52.544Z,"4km WSW of Delta, B.C., MX",earthquake,2.4,31.61,0.118,245,reviewed,ci,ci
2008-08-28T15:00:47.890Z,43.132,-126.315,10,4.5,mb,109,171,,1.24,us,usp000gfuv,2016-07-22T23:28:31.710Z,"153 km W of Langlois, Oregon",earthquake,,,,28,reviewed,us,us
2008-08-28T12:37:35.070Z,50.165,-129.628,12,5.9,mwc,402,63.4,,0.95,us,usp000gfug,2016-11-10T02:00:54.423Z,"186 km WSW of Port McNeill, Canada",earthquake,,,,,reviewed,us,us
